RegName,energy_cost,weight,aagph1819
Orkney Islands,4989.516032632055,43.9,
Highland,7219.812484254795,326.3,
Argyll and Bute,2732.946889581853,180.9,
Dumfries and Galloway,4779.340304479952,247.58,
Shetland Islands,7901.840228294699,38.31,
Angus,7515.43474761292,237.46,
Argyll and Bute,7338.372889581853,163.4,
Argyll and Bute,5207.3348895818535,164.0,
Orkney Islands,1931.6220326320547,60.04,
Orkney Islands,3715.278032632055,41.38,
Moray,4474.713057275323,255.83,
Angus,1660.3407476129196,285.87,
Perth and Kinross,3537.236767851675,285.26,
Na h-Eileanan Siar,5398.923293978193,46.4,
East Renfrewshire,1605.942,230.34,
Glasgow City,1009.3690999999999,375.68,
Aberdeen City,1476.54,505.14,
Aberdeenshire,8314.962883699014,454.17,
Shetland Islands,6926.5644282947,40.91,
Highland,8295.852484254794,428.59,
"Edinburgh, City of",2087.5572016952606,385.64,
Scottish Borders,4306.931583848126,302.69,
West Dunbartonshire,4614.318,175.48,
Shetland Islands,2660.6834682946987,41.95,
Orkney Islands,3822.3780326320552,40.09,
Moray,1848.747057275323,268.66,
Stirling,5325.607402928464,165.48,
Falkirk,4463.496,295.05,
Falkirk,2729.106,370.82,
South Lanarkshire,4024.002567888524,402.87,
Stirling,8287.111402928464,165.48,
Orkney Islands,4130.700032632055,47.24,
Shetland Islands,8187.9862282947,38.82,
Scottish Borders,5642.405583848125,275.17,
West Dunbartonshire,1554.0300000000002,191.64,
Na h-Eileanan Siar,7977.0092939781925,46.4,
Orkney Islands,4043.0040326320545,47.24,
Inverclyde,1476.54,216.53,
Na h-Eileanan Siar,5511.063293978193,47.89,
Highland,8295.852484254794,428.59,
Stirling,1603.315402928464,175.33,
Midlothian,3558.8160000000003,147.53,
South Lanarkshire,2737.668567888524,420.42,
Shetland Islands,1790.5882282946986,39.87,
Aberdeenshire,6412.362883699014,443.57,
Dundee City,1558.8180000000002,277.46,
Dumfries and Galloway,1533.2023044799525,233.0,
Highland,4263.6004842547945,363.75,
Na h-Eileanan Siar,5099.673293978193,46.4,
Glasgow City,1476.54,474.61,
Dumfries and Galloway,1481.6683044799524,291.07,
Na h-Eileanan Siar,2741.835293978192,43.9,
Moray,1024.693397275323,229.75,
Orkney Islands,8287.944032632055,42.53,
Fife,3148.3500695672824,427.96,
Orkney Islands,5175.744032632055,43.46,
"Edinburgh, City of",1666.7172016952604,452.69,
Fife,1994.0640695672823,430.04,
Scottish Borders,5268.4375838481255,315.31,
Argyll and Bute,2405.220889581853,154.59,
Shetland Islands,6290.6782282947,38.82,
Argyll and Bute,6488.754889581854,155.16,
Dumfries and Galloway,2259.7183044799526,321.12,
Na h-Eileanan Siar,4152.657293978193,47.89,
Angus,8288.822747612918,263.94,
East Renfrewshire,1947.2760000000003,217.52,
Shetland Islands,4404.584228294699,33.07,
Stirling,3483.739402928464,157.73,
Perth and Kinross,6154.508767851674,275.35,
Perth and Kinross,8288.948767851674,308.1,
Shetland Islands,6295.831568294699,38.02,
Moray,8299.569057275323,189.97,
Orkney Islands,8287.944032632055,41.38,
Perth and Kinross,1640.9367678516744,333.0,
Stirling,2114.497402928464,158.41,
Orkney Islands,2598.5400326320555,40.09,
Dumfries and Galloway,3300.100304479953,247.58,
Orkney Islands,6543.474032632054,47.24,
Aberdeenshire,8314.962883699014,506.3,
Na h-Eileanan Siar,6247.533293978193,43.9,
Midlothian,1996.92,152.11,
Dumfries and Galloway,1883.4823044799523,258.72,
Glasgow City,1476.54,461.49,
East Ayrshire,8286.21,195.26,
Inverclyde,2557.746,163.99,
Glasgow City,1476.54,541.74,
Shetland Islands,5774.708228294699,38.82,
Na h-Eileanan Siar,2859.5192939781923,43.9,
Aberdeenshire,8314.962883699014,454.17,
North Ayrshire,8286.21,314.35,
Orkney Islands,3885.1260326320553,43.74,
Highland,4471.374484254795,355.68,
Perth and Kinross,4321.964767851675,286.32,
Scottish Borders,7460.207583848126,315.53,
Fife,2936.1660695672826,365.41,
Dumfries and Galloway,4188.148304479952,270.09,
"Edinburgh, City of",1478.3472016952605,385.64,
Moray,2214.537037275323,229.08,
Scottish Borders,6864.2275838481255,353.05,
Na h-Eileanan Siar,4109.691293978192,51.53,
Shetland Islands,8302.772228294698,38.82,
Shetland Islands,7187.042228294699,34.01,
Orkney Islands,4836.804032632054,47.24,
Glasgow City,1476.54,398.5,
Na h-Eileanan Siar,4962.207293978193,46.23,
Aberdeenshire,8178.882883699013,454.17,
"Edinburgh, City of",1548.1512016952606,452.69,
Orkney Islands,1478.2740326320547,48.43,
Orkney Islands,4370.352032632055,40.24,
Stirling,5402.971402928463,184.47,
Highland,5017.080484254795,427.01,
Shetland Islands,5231.270228294699,36.07,
Highland,3339.6424842547945,363.75,
Dumfries and Galloway,7069.264304479952,259.74,
Na h-Eileanan Siar,4894.041293978193,46.4,
Aberdeenshire,5890.974883699014,465.63,
Shetland Islands,3636.6142282946994,40.63,
Argyll and Bute,2542.938889581853,179.76,
Shetland Islands,3016.064228294699,39.8,
Highland,6834.756484254795,383.04,
Glasgow City,1476.54,428.81,
Aberdeen City,2422.674,492.7,
Orkney Islands,3980.5080326320553,44.66,
"Edinburgh, City of",1478.3472016952605,385.64,
"Edinburgh, City of",1609.8912016952604,333.0,
South Ayrshire,8289.873978082891,186.65,
Shetland Islands,7350.3382282947,33.07,
Dumfries and Galloway,7870.750304479953,259.74,
Shetland Islands,3684.6202282946992,38.82,
Orkney Islands,7923.552032632055,47.24,
Moray,1391.538197275323,270.17,
Argyll and Bute,7478.736889581853,173.86,
Na h-Eileanan Siar,2997.3632939781924,52.83,
Clackmannanshire,8040.1320000000005,101.34,
Na h-Eileanan Siar,3627.8672939781923,50.85,
Shetland Islands,6748.814228294699,36.07,
Dumfries and Galloway,5727.364304479952,290.63,
Dumfries and Galloway,4193.062304479952,240.49,
Perth and Kinross,2391.014767851675,283.12,
Argyll and Bute,3049.9628895818532,168.65,
West Lothian,2344.554,304.17,
Argyll and Bute,2234.868889581853,186.74,
Na h-Eileanan Siar,4922.265293978193,47.89,
Na h-Eileanan Siar,2118.765293978192,43.73,
Dundee City,1476.54,325.71,
Midlothian,4221.198,137.5,
Aberdeenshire,3542.3348836990144,425.24,
Shetland Islands,5429.090228294699,39.8,
Dumfries and Galloway,2684.5903044799525,220.45,
Na h-Eileanan Siar,1776.801293978192,55.48,
South Ayrshire,2359.809978082893,183.09,
Perth and Kinross,1547.6357678516745,244.96,
Shetland Islands,2561.002128294699,40.91,
Renfrewshire,2934.8640000000005,405.59,
Scottish Borders,5194.7275838481255,294.15,
Aberdeenshire,1505.9228836990142,467.89,
Na h-Eileanan Siar,2052.741293978192,47.71,
Dumfries and Galloway,2617.5583044799523,264.48,
Dumfries and Galloway,7961.974304479952,259.74,
Falkirk,3529.08,324.87,
Scottish Borders,6937.055583848126,295.24,
Shetland Islands,3232.784228294699,34.85,
Glasgow City,1476.54,461.49,
Na h-Eileanan Siar,8336.991293978192,45.14,
Shetland Islands,3619.226228294699,39.8,
East Lothian,7202.61,174.49,
Glasgow City,1476.54,365.29,
Argyll and Bute,3945.5708895818534,159.58,
Dumfries and Galloway,5290.270304479953,277.59,
Argyll and Bute,5624.394889581853,155.16,
Dumfries and Galloway,2630.536304479953,277.59,
South Ayrshire,2468.295978082893,203.35,
Argyll and Bute,1757.4548895818532,202.83,
Na h-Eileanan Siar,6897.441293978192,43.9,
Argyll and Bute,3229.890889581853,156.54,
Stirling,1477.4414029284637,134.94,
Na h-Eileanan Siar,8336.991293978192,47.89,
Na h-Eileanan Siar,4753.047293978193,43.9,
Argyll and Bute,3997.3568895818526,158.99,
"Edinburgh, City of",1863.9072016952605,385.64,
Midlothian,2733.75802,129.63,
Highland,8295.852484254794,385.89,
Na h-Eileanan Siar,8047.065293978193,47.89,
Aberdeen City,1476.54,419.71,
Highland,8290.560484254795,398.29,
North Ayrshire,5477.67,324.45,
Shetland Islands,4320.542228294698,35.71,
Dumfries and Galloway,4676.146304479952,259.74,
Dumfries and Galloway,5387.164304479952,297.97,
Glasgow City,2440.44,474.61,
Glasgow City,2092.4280000000003,409.01,
Orkney Islands,2785.272032632055,43.74,
Na h-Eileanan Siar,5548.1072939781925,43.9,
Argyll and Bute,5467.398889581854,158.99,
Perth and Kinross,2900.6847678516747,257.81,
Aberdeenshire,2986.0448836990145,475.81,
Aberdeenshire,8314.962883699014,508.18,
Perth and Kinross,2829.746767851675,276.78,
Shetland Islands,4298.7442282946995,37.88,
Orkney Islands,6321.9660326320545,43.9,
Glasgow City,1476.54,461.49,
Glasgow City,5810.184,428.81,
West Lothian,1882.0080000000003,357.06,
Argyll and Bute,3210.738889581853,190.68,
Stirling,2448.649402928464,170.48,
Dumfries and Galloway,4781.230304479953,272.12,
East Renfrewshire,2902.356,207.61,
Moray,4563.921057275323,222.13,
Glasgow City,1975.248,398.5,
Shetland Islands,6738.9862282947,43.22,
Aberdeen City,1841.2115199999998,371.98,
Scottish Borders,6478.289583848125,289.41,
North Ayrshire,2614.32,289.74,
Inverclyde,1609.344,155.36,
Perth and Kinross,5879.954767851675,308.1,
Aberdeen City,1476.54,362.43,
Shetland Islands,3309.3922282946987,38.02,
Shetland Islands,4351.286228294699,33.07,
Angus,8288.822747612918,270.6,
Clackmannanshire,1714.554,106.73,
Highland,4393.254484254795,392.71,
Dumfries and Galloway,4330.024304479953,246.66,
Falkirk,2479.878,287.1,
Aberdeenshire,2453.190883699014,413.48,
Orkney Islands,2296.3920326320554,44.16,
Shetland Islands,3869.084228294699,33.27,
Dundee City,1009.3690999999999,277.46,
Angus,2973.13474761292,262.9,
Shetland Islands,2516.474228294699,33.07,
Argyll and Bute,5014.428889581854,170.54,
Scottish Borders,3375.1615838481252,277.24,
Moray,4272.609057275323,221.49,
Stirling,3690.379402928464,153.78,
Glasgow City,2020.3560000000002,461.49,
Highland,4633.158484254795,394.31,
Argyll and Bute,1017.745989581853,182.95,
Na h-Eileanan Siar,5181.825293978192,45.14,
Perth and Kinross,2733.356767851675,294.28,
Aberdeenshire,8314.962883699014,386.89,
Moray,3571.0410572753235,222.19,
Scottish Borders,3597.0475838481248,302.69,
South Lanarkshire,2037.4865678885246,400.66,
Shetland Islands,8302.772228294698,38.82,
Fife,7322.730069567283,417.42,
Orkney Islands,1795.4160326320546,40.48,
Stirling,1477.4414029284637,185.98,
Na h-Eileanan Siar,3265.6172939781923,52.83,
Aberdeenshire,8314.962883699014,472.26,
Angus,3871.8927476129197,245.99,
Highland,4298.124484254795,334.34,
Shetland Islands,6408.6142282946985,35.94,
East Lothian,5421.0960000000005,191.06,
"Edinburgh, City of",2450.9412016952606,341.78,
Stirling,7730.695402928463,165.48,
North Ayrshire,6589.116000000001,318.72,
Aberdeenshire,1038.121983699014,404.03,
Fife,8286.504069567281,417.42,
Argyll and Bute,3197.6348895818533,158.99,
Dundee City,3312.2340000000004,245.91,
Aberdeen City,3010.338,341.67,
Dundee City,2126.1960000000004,250.09,
"Edinburgh, City of",1478.3472016952605,351.5,
Argyll and Bute,4700.688889581853,194.66,
Dumfries and Galloway,1940.9383044799524,272.12,
Aberdeenshire,6253.854883699014,399.05,
Argyll and Bute,3266.052889581853,163.4,
West Lothian,5181.318,356.03,
Orkney Islands,5073.936032632055,49.6,
Highland,4793.556484254796,419.82,
Aberdeen City,1009.3690999999999,332.23,
Perth and Kinross,8288.948767851674,234.56,
Argyll and Bute,2233.860889581853,196.11,
West Dunbartonshire,1056.6440400000001,211.6,
South Ayrshire,6647.211978082893,238.38,
Na h-Eileanan Siar,5883.393293978193,51.53,
Angus,6589.208747612919,263.94,
Shetland Islands,2111.258228294699,46.81,
Argyll and Bute,6015.120889581854,182.15,
Falkirk,1682.676,344.61,
