RegName,energy_cost,weight,aagph1819
Orkney Islands,1956.4322000000002,43.74,
Na h-Eileanan Siar,3494.2454000000002,43.9,
Argyll and Bute,3472.5398,158.99,
Perth and Kinross,2021.2634000000003,257.81,
Aberdeenshire,2054.8928,475.81,
Aberdeenshire,5074.613000000001,508.18,
Perth and Kinross,1981.0652,276.78,
Shetland Islands,2805.6638,37.88,
Orkney Islands,3960.5588,43.9,
Glasgow City,1215.8000000000002,461.49,
Glasgow City,3671.5316000000003,428.81,
West Lothian,1445.5652,357.06,
Argyll and Bute,2193.7658,190.68,
Stirling,1766.1511999999998,170.48,
Dumfries and Galloway,3085.5517999999997,272.12,
East Renfrewshire,2023.7624,207.61,
Moray,2957.7458,222.13,
Glasgow City,1498.4012000000002,398.5,
Shetland Islands,4188.4676,43.22,
Aberdeen City,988.9049599999998,371.98,
Scottish Borders,4046.2388,289.41,
North Ayrshire,1860.542,289.74,
Inverclyde,1291.0556000000001,155.36,
Perth and Kinross,3709.5164000000004,308.1,
Aberdeen City,1215.8000000000002,362.43,
Shetland Islands,2245.031,38.02,
Shetland Islands,2835.4376,33.07,
Angus,5074.613000000001,270.6,
Clackmannanshire,1350.6746,106.73,
Highland,2863.1408,392.71,
Dumfries and Galloway,2829.8684,246.66,
Falkirk,1784.3582000000001,287.1,
Aberdeenshire,1752.9422,413.48,
Orkney Islands,1679.4002,44.16,
Shetland Islands,2562.1898,33.27,
Dundee City,542.1268,277.46,
Angus,2062.3898,262.9,
Shetland Islands,1795.7108000000003,33.07,
Argyll and Bute,3215.8568,170.54,
Scottish Borders,2287.7996000000003,277.24,
Moray,2792.6690000000003,221.49,
Stirling,2469.7982,153.78,
Glasgow City,1523.9624,461.49,
Highland,2999.0863999999997,394.31,
Argyll and Bute,542.1268,182.95,
Na h-Eileanan Siar,3286.6856000000002,45.14,
Perth and Kinross,1926.4442000000004,294.28,
Aberdeenshire,5074.613000000001,386.89,
Moray,2395.1138,222.19,
Scottish Borders,2413.535,302.69,
South Lanarkshire,1533.3158,400.66,
Shetland Islands,5074.613000000001,38.82,
Fife,4528.474400000001,417.42,
Orkney Islands,1395.5138000000002,40.48,
Stirling,1215.8000000000002,185.98,
Na h-Eileanan Siar,2200.8344,52.83,
Aberdeenshire,5074.613000000001,472.26,
Angus,2571.686,245.99,
Highland,2809.2338000000004,334.34,
Shetland Islands,4001.2567999999997,35.94,
East Lothian,3451.0484,191.06,
"Edinburgh, City of",1766.9366,341.78,
Stirling,4759.310600000001,165.48,
North Ayrshire,4112.9264,318.72,
Aberdeenshire,542.1268,404.03,
Fife,5074.613000000001,417.42,
Argyll and Bute,2186.3402,158.99,
Dundee City,2256.0266,245.91,
Aberdeen City,2084.9522,341.67,
Dundee City,1583.9384,250.09,
