RegName,energy_cost,weight
Shetland Islands,4795.147599999999,44.16
Angus,2955.0878,172.13
Orkney Islands,4430.7810688235295,36.58
West Lothian,3067.7053636363635,316.88
Dumfries and Galloway,6293.8503599999995,241.9
"Edinburgh, City of",2484.585613636364,471.16
Stirling,2269.3063,159.59
Scottish Borders,2680.379590909091,309.82
Scottish Borders,8965.695,235.63
Dumfries and Galloway,3285.9057999999995,226.15
Orkney Islands,7952.432113636363,36.46
Glasgow City,3752.851090909091,346.42
West Dunbartonshire,1018.32186,161.26
Shetland Islands,10691.68309090909,43.0
Na h-Eileanan Siar,1926.91782,45.78
Shetland Islands,2484.585613636364,42.5
Highland,9601.363704545454,425.98
Shetland Islands,2484.585613636364,45.09
North Lanarkshire,3087.1515681818178,469.71
Highland,7349.8901399999995,392.4
Inverclyde,1018.32186,204.31
Angus,6247.0563999999995,174.62
Stirling,4324.357999999999,159.59
Na h-Eileanan Siar,5591.183386363636,51.95
Glasgow City,5091.975340909091,393.47
Falkirk,5208.918954545454,227.97
Angus,5404.7129318181815,206.62
Aberdeenshire,8965.695,438.65
Orkney Islands,4064.7119999999995,32.53
East Lothian,4773.169379999999,156.83
Dundee City,2484.585613636364,349.67
Highland,8965.695,425.98
East Lothian,8965.695,204.48
Stirling,4510.3278,155.16
South Lanarkshire,6181.229181818182,573.71
Shetland Islands,4491.8758,39.4
Shetland Islands,6912.3828,39.4
"Edinburgh, City of",2670.7896818181816,432.35
Dumfries and Galloway,2244.0268,263.32
Inverclyde,2484.585613636364,149.14
Na h-Eileanan Siar,9324.321886363636,46.35
Highland,3875.1224318181817,372.16
Orkney Islands,13613.675113636362,36.46
Scottish Borders,8965.695,235.63
Moray,2933.3408,158.08
Glasgow City,2484.585613636364,488.12
Moray,12518.028,231.96
Na h-Eileanan Siar,4093.825636363636,43.15
Stirling,7276.018999999999,173.92
Shetland Islands,3307.6528,44.16
Shetland Islands,4405.9421999999995,44.75
Moray,4483.548886363636,139.56
Argyll and Bute,8965.695,207.22
Na h-Eileanan Siar,3338.81185,48.36
Renfrewshire,3552.5285454545456,636.78
Shetland Islands,11109.643295454545,39.4
West Lothian,4817.331,258.1
"Edinburgh, City of",5989.963772727272,471.16
Shetland Islands,2930.5163863636367,40.83
Argyll and Bute,2489.6469545454547,190.29
Angus,3816.928,190.09
East Dunbartonshire,4153.018,191.29
Argyll and Bute,4986.7527272727275,184.87
Dundee City,4543.219431818181,381.07
Falkirk,2484.585613636364,343.09
Fife,4096.223113636363,390.61
Glasgow City,2484.585613636364,488.12
Argyll and Bute,7092.270545454545,190.13
Orkney Islands,8965.695,39.74
Highland,5118.189399999999,400.72
Na h-Eileanan Siar,6139.3758,48.76
Glasgow City,2602.861159090909,488.12
Orkney Islands,6935.7114,36.46
Angus,7936.262768823531,187.59
Shetland Islands,4131.386113636363,44.65
West Lothian,4155.41396,271.51
"Edinburgh, City of",13315.855159090908,322.78
Orkney Islands,9241.8765,36.46
Falkirk,1018.32186,343.09
Highland,5645.784799999999,390.89
Highland,6029.7182,372.16
Stirling,4579.391,159.59
Orkney Islands,7981.468227272727,39.57
East Ayrshire,2484.585613636364,238.11
Fife,7803.788522727273,360.14
Shetland Islands,6510.216340909091,44.75
Argyll and Bute,7886.780199999999,190.13
Orkney Islands,3525.7817999999997,36.94
Glasgow City,2269.63384,451.57
South Lanarkshire,5833.861363636363,355.21
Highland,7648.218886363636,400.72
Stirling,4257.919636363636,151.95
Dumfries and Galloway,8965.695,247.31
Highland,4186.528090909091,508.86
Orkney Islands,2790.397159090909,38.69
Orkney Islands,7195.0938,36.94
Highland,7877.817799999999,403.23
Orkney Islands,4385.252318181818,34.62
Orkney Islands,3378.5611999999996,36.94
Orkney Islands,6606.6068,32.53
South Ayrshire,4375.928795454545,177.33
Argyll and Bute,4974.24218,207.22
Shetland Islands,15872.36509090909,43.0
Perth and Kinross,6141.804,287.06
Orkney Islands,3461.1580227272725,36.49
Orkney Islands,8965.695,36.46
Dumfries and Galloway,12715.953068181818,229.42
Aberdeenshire,1818.4299999999998,473.61
Shetland Islands,6426.03825,40.52
"Edinburgh, City of",3116.986840909091,420.35
Shetland Islands,7844.5563999999995,36.68
Angus,5720.114386363636,165.61
Dundee City,7459.084568181818,273.61
Shetland Islands,8118.390818181818,43.77
Moray,6112.7522,158.08
Perth and Kinross,4106.3607999999995,239.14
Perth and Kinross,8965.695,260.61
South Ayrshire,1961.4476,185.02
South Lanarkshire,3295.4657045454546,448.9
Moray,8965.695,193.11
Perth and Kinross,3901.7610681818182,284.03
South Ayrshire,4077.4965999999995,193.91
Stirling,3928.299,179.77
Shetland Islands,5619.424800000001,41.8
South Lanarkshire,2484.585613636364,345.35
Na h-Eileanan Siar,18120.932386363635,55.12
Orkney Islands,5261.9832,36.46
Na h-Eileanan Siar,5608.2321136363635,45.78
Glasgow City,2484.585613636364,346.42
Orkney Islands,4925.75025,36.94
Na h-Eileanan Siar,5321.293199999999,47.67
"Edinburgh, City of",2484.585613636364,471.16
Glasgow City,1435.06192,474.58
Highland,3367.656409090909,670.77
North Ayrshire,2515.28725,224.53
Shetland Islands,5477.702795454546,41.11
Falkirk,3258.1716136363634,232.57
East Ayrshire,7710.431799999999,268.09
Na h-Eileanan Siar,2599.98125,47.67
Moray,8965.695,177.18
Orkney Islands,5242.21725,31.14
Shetland Islands,8965.695,39.4
Highland,5924.432727272726,494.74
Orkney Islands,8772.635727272725,37.61
Orkney Islands,4289.035599999999,34.22
Scottish Borders,3722.9546,241.02
East Renfrewshire,3726.212454545455,141.71
South Lanarkshire,6520.871795454545,546.75
West Lothian,3656.6856136363635,231.31
Orkney Islands,7509.165204545454,34.51
Argyll and Bute,12097.936704545453,174.47
Fife,2484.585613636364,498.97
Aberdeenshire,6210.1524,449.18
Fife,12093.14175,416.2
"Edinburgh, City of",1303.71838,471.16
Glasgow City,2890.2920454545456,488.12
East Lothian,4441.4424,189.27
Argyll and Bute,2484.585613636364,182.96
Argyll and Bute,15111.032863636363,207.22
Perth and Kinross,6596.589999999999,247.17
Orkney Islands,3570.7255999999998,34.22
Na h-Eileanan Siar,4763.787340909091,53.6
Stirling,3163.071681818182,151.95
Scottish Borders,5647.3461,205.07
Argyll and Bute,3777.0922499999997,234.14
Shetland Islands,7625.309659090909,39.4
Aberdeenshire,6975.593318181818,454.46
Fife,4445.2186,345.16
South Lanarkshire,3164.67,370.62
Glasgow City,5594.380022727272,346.42
East Lothian,3286.408568181818,233.68
Dundee City,4744.607522727272,323.49
Orkney Islands,8305.7724,36.74
Orkney Islands,5990.496545454545,36.46
Aberdeenshire,8965.695,443.27
"Edinburgh, City of",5796.300886363635,306.84
Shetland Islands,7509.964,39.36
Scottish Borders,5476.949,216.22
Falkirk,7033.2434,260.94
Argyll and Bute,2484.585613636364,265.94
South Ayrshire,5408.175954545454,203.12
Moray,4623.8076,156.97
Moray,7055.509227272726,172.28
Fife,7018.747909090909,374.37
Na h-Eileanan Siar,6905.3974,48.76
Orkney Islands,2988.3014000000003,36.58
Orkney Islands,6950.86932,35.45
Dumfries and Galloway,8108.1398382352945,229.42
South East,3077.669941852565,1327.0
East Midlands,4835.413553765456,4530.0
London,2624.702575871113,1290.0
Yorkshire and the Humber,3656.9460769768375,1325.0
South East,2066.368049831398,1587.0
North West,1807.5197452229302,493.0
West Midlands,1257.3883670851496,1031.0
West Midlands,1668.1728456350693,638.0
Yorkshire and the Humber,2743.248060398839,571.0
East,1077.466864290313,458.0
South East,1920.1473398276507,493.0
North West,1248.9570333390175,373.0
East Midlands,2500.5994530143307,1092.0
London,1744.0034001498689,1185.0
East Midlands,2842.9121768452605,692.0
East Midlands,2173.949578493818,635.0
London,2155.024747096291,5200.0
Yorkshire and the Humber,3164.6414762083177,851.0
South West,4382.393320561732,2882.0
London,2112.037186212064,1334.0
Yorkshire and the Humber,2342.72819408018,1137.0
West Midlands,1560.2073061071562,2264.0
South West,2999.6333364556017,1467.0
North West,1577.4726489321843,2864.0
East,3010.7559104533534,652.0
East,1815.5152491569877,479.0
North West,2152.1142469089546,1321.0
East Midlands,2250.9982203072313,1387.0
East,2111.0816741733656,1802.0
Yorkshire and the Humber,3468.4604143486713,1407.0
North West,3227.6904458598724,2453.0
East,4366.797320168227,2442.0
South West,1423.3371674784564,635.0
South West,2114.048107905583,540.0
South East,2389.202416635444,924.0
South East,2569.5471056575498,858.0
South West,2003.312682652679,1851.0
Yorkshire and the Humber,2032.7232848746194,1455.0
North East,3329.5091326339452,457.0
North West,2756.8779692768826,1811.0
South East,3420.854233795429,680.0
London,1301.5435385870408,708.0
East,1692.7952229299365,674.0
North West,2047.6546365680033,2920.0
East,1155.2809666541775,621.0
South East,5046.558748442385,1359.0
East,2032.0019151493098,2931.0
South West,1412.9674784563508,1429.0
East,1405.1193330835517,1176.0
East,2988.7869199012043,1112.0
South West,2673.7192206819036,545.0
North West,3894.9233889097045,2123.0
West Midlands,1482.625580741851,821.0
East,2906.843349569127,2496.0
Yorkshire and the Humber,2377.8815289977188,2825.0
South West,3602.852163038271,3029.0
North East,1551.3603315848632,1519.0
London,1821.9504950719984,2811.0
West Midlands,1908.5207100037467,1259.0
North East,1162.5386509061707,683.0
South West,7864.642778194082,1461.0
London,1929.4918696140876,941.0
South East,3062.29435181716,915.0
South West,2941.207960031351,3377.0
London,1302.859301236418,4128.0
South East,1447.1046532609807,489.0
Yorkshire and the Humber,1303.7083690508994,385.0
East,2444.7012814586074,1129.0
East,1019.0806971343652,918.0
East,1715.991119931052,1612.0
London,1767.6608467590859,5310.0
East,1438.952613338329,606.0
North East,4813.623858141404,1323.0
North East,2327.7541242191155,797.0
South West,2434.242890206558,3481.0
Yorkshire and the Humber,2528.4475444308555,1899.0
East Midlands,2770.7923085184284,1023.0
London,1637.329513807657,2539.0
West Midlands,1417.4771075640767,636.0
East,2616.353665487702,1035.0
South West,1559.697367928063,1011.0
London,3828.4913357062574,5212.0
South East,1753.0663136598746,451.0
Yorkshire and the Humber,3476.6183402023225,408.0
Yorkshire and the Humber,4720.699045650687,1471.0
South West,1017.9898643228089,2326.0
London,1722.266592895036,2159.0
East,1772.8195766204572,465.0
East,993.9930546578455,3201.0
London,1424.986446234545,773.0
East,2361.6006744098913,729.0
East,3992.1687925446195,1878.0
London,3530.0757961783443,2628.0
East Midlands,3138.730301611091,2234.0
East,3324.222555264144,1788.0
East,2210.7863338328966,905.0
South East,1948.255798051705,594.0
South East,1045.6010678156613,1221.0
South East,1899.722780067441,2853.0
East,2858.7451019267014,1094.0
West Midlands,1947.4498782315475,985.0
South East,1998.2849943799174,648.0
North East,2394.558504437804,325.0
South East,3477.307295611471,1589.0
South West,1460.583476957662,855.0
East Midlands,3084.7422679827287,3855.0
East,3791.2714201253184,1792.0
London,1279.7701661196386,7186.0
South East,1986.7880947920567,2905.0
East Midlands,2566.643686774073,3633.0
East Midlands,1997.3575159674922,5327.0
Yorkshire and the Humber,2178.311099662795,403.0
South West,3062.554991060102,1659.0
West Midlands,1677.56930498314,4016.0
South East,2514.2520232296743,494.0
North West,2253.824175721244,1003.0
South East,1830.2275571375048,727.0
North West,4321.8682131383075,2501.0
South East,1463.0257362086436,679.0
South East,2896.2270981641063,798.0
East,3983.6884436462565,891.0
South West,5695.644403887695,3094.0
North West,2305.8059873480724,2507.0
North West,7922.828486244609,2979.0
South West,2740.4417634371666,1284.0
East,2161.5545428999626,2448.0
East Midlands,2795.1682176841614,572.0
East,3649.160968527538,2450.0
South East,5311.660481453729,437.0
South West,2783.0896122143126,2625.0
South West,2905.4761521168975,836.0
East Midlands,2945.3836327972203,19798.0
East,2675.4961034095168,2104.0
London,1574.828901692193,3375.0
South West,3983.234021271524,3694.0
North West,1783.9935722728437,465.0
London,1534.9826557404397,3173.0
London,2739.583130385912,2451.0
East,3761.5348913450734,2132.0
South East,1746.3548051704759,575.0
West Midlands,3491.0278194080183,686.0
South West,2329.094195513331,845.0
London,1378.6043047009102,758.0
South West,3457.5971431247663,2991.0
South East,1325.2046447551786,923.0
London,2800.2492412888723,1065.0
Yorkshire and the Humber,2592.3707913223197,1961.0
East Midlands,1535.3556856500563,626.0
North West,2475.0635631322593,2469.0
South East,2064.4548332708882,504.0
South West,5356.9071656050955,2233.0
South East,3259.7706729692436,1299.0
South East,2196.402572053374,1223.0
North East,913.444803007374,1374.0
Yorkshire and the Humber,1512.9615162221246,384.0
Yorkshire and the Humber,1929.4857999250655,388.0
South East,2854.422272884656,872.0
North East,2610.318508804796,2011.0
South West,3124.249649193673,2860.0
Yorkshire and the Humber,6714.334090973844,1534.0
East,3507.4608092918697,819.0
West Midlands,5757.962345447734,2609.0
East Midlands,3166.6905435035906,1326.0
North East,1409.4224190147293,931.0
East,2749.922802894282,538.0
South East,2753.2203821656053,824.0
East,2065.5450636942674,807.0
South East,1195.3897688412462,1507.0
Yorkshire and the Humber,2783.629215061821,2640.0
London,1406.6572798739173,3838.0
South East,4350.00262180969,1205.0
East,1910.4970307231174,5642.0
East,8034.401676657925,4951.0
Yorkshire and the Humber,3467.155426937783,2990.0
West Midlands,2577.3444361183965,2241.0
North East,2955.190698763582,588.0
East Midlands,4774.32397901836,2507.0
London,1171.8703439955468,1434.0
North West,2855.9283626826527,7050.0
London,2832.1675346571747,781.0
East,2466.968233372819,1210.0
East,6032.238961336821,709.0
London,1654.9625983514425,1003.0
London,2009.9634319970025,3071.0
London,2939.2834488572503,1491.0
Yorkshire and the Humber,2154.650191966447,415.0
Yorkshire and the Humber,4270.647596455652,2089.0
North West,1997.1016579243164,2929.0
London,1354.779286224329,699.0
East Midlands,3096.948328211578,1124.0
West Midlands,2302.7775571375046,2289.0
South West,2819.116242038217,1406.0
South East,2345.022321094043,3366.0
East Midlands,1704.5437436095885,490.0
West Midlands,2606.4112214312477,840.0
East Midlands,2342.057249906332,1432.0
South West,2965.895473011991,1982.0
East,3306.7607811914577,625.0
South East,1427.4692487823156,1430.0
London,1462.8480329711504,1688.0
East Midlands,3081.1339265642564,1791.0
South West,2622.11650430873,1218.0
South West,3041.2558542525294,5725.0
North East,1244.185654797173,1010.0
South West,2141.8954772604466,3060.0
West Midlands,3631.636174597228,664.0
South West,5747.889621581116,2242.0
East Midlands,1493.1701105282878,1986.0
South East,2271.1684619707758,547.0
South West,3537.5111090295995,476.0
North East,2083.653793555639,394.0
West Midlands,2463.643883476958,1763.0
North East,1956.7031191457477,991.0
South East,1204.6480849084767,2387.0
East,3794.2041219817493,4105.0
East,1318.1687552096023,434.0
East,2698.974977976442,3123.0
North West,2340.664284376171,607.0
West Midlands,2413.130236043462,1472.0
South West,3447.8367060887917,1527.0
London,1661.7044679655303,1148.0
West Midlands,985.8863813413257,991.0
East Midlands,3691.945157362309,2365.0
London,2770.383973398277,4961.0
North West,2456.9314630947924,408.0
South East,2257.4829379455614,1687.0
South West,2203.34636568003,1003.0
South East,2326.3200917946797,1269.0
South East,2015.080302156459,469.0
South East,1400.0322411272637,444.0
East,3551.762196068825,1977.0
East,2310.2131697264895,1169.0
London,1395.5046408307917,860.0
South East,2510.1524728362683,683.0
Yorkshire and the Humber,2059.38467590858,2948.0
South West,3405.9719838890974,3215.0
North West,1753.174747096291,888.0
Yorkshire and the Humber,2269.496122143125,826.0
West Midlands,4186.733851629824,878.0
London,2287.0060282033965,699.0
East,1896.0862286587544,1550.0
West Midlands,1835.2652866242038,806.0
London,1263.7958505058075,1164.0
Yorkshire and the Humber,3378.263509859173,1402.0
East,1578.6672536530536,625.0
East,2800.821989374369,1028.0
East,2391.3480973475553,1293.0
South West,4715.248875983515,662.0
East Midlands,2207.062498472897,971.0
London,1531.6553458041517,811.0
East,3259.416532409142,2237.0
London,2351.5683964031473,941.0
Yorkshire and the Humber,2932.151264518546,570.0
East,1606.3133383289621,1693.0
London,4200.023445110529,9495.0
East Midlands,1739.2192770775018,1631.0
East,5673.844408017984,1196.0
North West,1668.8732858748597,1149.0
London,1560.9607674457056,1212.0
North West,1681.5678718621207,1197.0
East,3056.5891626077187,550.0
East,1654.6074335687013,522.0
North West,2398.5344230048704,559.0
West Midlands,1958.3740633195955,1852.0
East,5204.847482377703,2771.0
West Midlands,1701.2304980206231,3647.0
East,2521.937345447733,2424.0
Yorkshire and the Humber,1766.6243536905208,1710.0
North West,3326.384034003556,4371.0
East Midlands,2140.9154271262646,1993.0
South West,2971.252543281945,687.0
East,1905.4817850017362,367.0
London,1425.8807811757258,781.0
South West,1882.1713563132262,522.0
South West,2789.673510678157,1010.0
North West,2830.6903802922443,1015.0
West Midlands,991.5487823437961,807.0
South West,1581.5551985762459,8913.0
London,1298.312118189217,503.0
East Midlands,2303.6682278006747,1080.0
East Midlands,1671.0393967778195,735.0
London,1584.6904177594606,2696.0
North West,3679.62131884601,1406.0
North East,2368.77097227426,415.0
East,2599.087567975399,2461.0
South West,5531.827700150953,2681.0
East Midlands,3590.1353409516673,2073.0
South West,5699.6680966654185,8610.0
London,1650.2293274634694,1440.0
West Midlands,8010.846256597553,2110.0
East,2325.5991663544396,2341.0
South East,3397.482830648183,1388.0
South West,2515.7110996627953,665.0
London,1556.9265829898839,7698.0
South East,4180.223144324838,2769.0
East Midlands,3399.50957761095,1229.0
South West,2452.782999250656,729.0
South West,2836.4718952201974,2420.0
East,3366.715099288123,1228.0
London,2735.3908486324467,847.0
South East,1599.1026039715248,615.0
West Midlands,3090.864656898638,2410.0
South East,3015.5315106942844,1785.0
South East,1876.0153615586364,2530.0
South West,2001.1762832521547,840.0
Yorkshire and the Humber,3721.9674971899585,827.0
North West,1225.0866291991715,1247.0
South West,2724.562944923192,677.0
East Midlands,2489.7004308729865,1346.0
East,2459.876980065952,2104.0
Yorkshire and the Humber,2577.558233420757,1060.0
East,2950.852257399775,1153.0
London,930.9079439741733,667.0
East,2111.480591982016,478.0
North West,2695.2895934807048,527.0
South West,1590.7107343574373,1014.0
Yorkshire and the Humber,1728.760256650431,1479.0
East,1825.0556762832525,5202.0
South West,2562.7577650805542,1317.0
North West,2832.484685275384,411.0
London,2717.0911858373925,641.0
Yorkshire and the Humber,2132.8156770481082,260.0
South East,2102.899765829899,592.0
North West,1966.61449044586,595.0
West Midlands,5223.371652338958,2735.0
South West,2832.4576827450483,2277.0
South East,1305.9258617459723,767.0
London,1735.3551421134398,3004.0
Yorkshire and the Humber,6243.5001426808885,2511.0
East Midlands,2191.336170130354,2392.0
South West,2603.9990445859876,1293.0
East,1707.1986886474335,493.0
South East,1952.0201105282881,3225.0
North East,2219.9484553856346,597.0
East Midlands,3719.5034873099503,3419.0
South West,1642.7635256650433,1491.0
South East,4371.118255901087,1961.0
Yorkshire and the Humber,1353.0019341053264,389.0
South West,1700.100206069689,721.0
South West,1658.5539682425144,3470.0
London,2705.657821281379,4012.0
Yorkshire and the Humber,7370.688914914541,1232.0
North East,1625.5213484919204,349.0
South West,3690.322761333833,1367.0
South East,2304.5796027589467,1937.0
South East,1432.0079243162234,582.0
East Midlands,1952.7969370550768,2721.0
South West,3111.7369988759838,6504.0
South East,1863.757231172724,1378.0
North West,2335.8255432746346,973.0
East Midlands,1501.26253967007,3028.0
London,1576.6859872611467,2627.0
North West,2082.159985653847,525.0
North West,1563.3183834317242,1716.0
West Midlands,1585.5076152116897,5141.0
South East,1390.3919070813038,1061.0
South West,1808.2057699512925,592.0
London,1688.5778001116928,1020.0
South West,1942.121768452604,946.0
South East,2366.236849007119,1209.0
North West,2466.6950168602475,1191.0
London,2843.377561092608,691.0
North West,2171.4265080554514,4149.0
West Midlands,2628.224409891345,2225.0
North East,1730.6839359310604,2172.0
East Midlands,1764.06247658299,645.0
East Midlands,2856.062832521544,2744.0
North West,2540.0569033345823,338.0
London,1535.7990694410662,914.0
South West,3581.551464271115,2654.0
East,2418.687485949794,1290.0
West Midlands,2323.1397910957376,2240.0
South West,3748.260207066531,1635.0
North East,2966.783832896216,778.0
South East,2038.2500281004122,2547.0
South West,2148.9487676540157,5091.0
West Midlands,5462.59373323494,3580.0
South East,3429.291307605845,1751.0
London,1776.0729699825717,660.0
East,3891.0323360140296,456.0
South West,3619.9931272856747,1707.0
South West,1535.4397469374944,937.0
East,2157.5283824835215,1561.0
South East,1838.3792899962532,622.0
North West,2499.4083270887973,340.0
South West,2505.3890127388536,2561.0
South East,1794.8495410266019,1862.0
North West,2015.99754589734,4811.0
South West,3780.4726770325965,1603.0
South West,1201.5664091414374,1274.0
West Midlands,2197.7764893218437,5456.0
South East,2452.098173473211,1003.0
South West,2585.7326245784943,1584.0
East Midlands,1887.5061805885698,791.0
London,1392.5395466466844,4926.0
London,1703.5193424602437,991.0
London,1881.2741569876357,1753.0
South East,2463.6409142000753,1122.0
East,3215.89523890728,2509.0
London,3107.1446234544774,994.0
North West,1731.3787373548146,467.0
East,3024.4306451940247,1760.0
South West,6478.375936680405,1363.0
West Midlands,1824.1216747845638,2371.0
East,2415.3977684049746,497.0
East,2066.7295241663546,4277.0
London,1032.0272376947587,615.0
London,1215.1592332504392,3850.0
South West,4198.971646684152,2865.0
East,2228.7616800474993,2291.0
South West,2517.245906706632,891.0
West Midlands,2827.3553297115022,1021.0
West Midlands,2894.94558615774,2279.0
South East,1847.3654403108405,500.0
North East,1786.8175908579997,486.0
South East,4356.695364820622,2916.0
South West,5024.617463718196,1426.0
South East,2607.657887443527,2656.0
Yorkshire and the Humber,1763.8908200928595,516.0
North West,1409.7124110153613,342.0
London,2637.599147620832,1181.0
South West,2210.208172543043,914.0
South East,1006.408100922981,489.0
South East,1563.4603877856878,4737.0
South East,3450.3681611312895,2724.0
South East,2483.0379636568005,873.0
East Midlands,1757.8147808167855,2499.0
South West,4604.962532783815,841.0
West Midlands,4555.2223579426745,3501.0
London,1528.6985979287247,1975.0
East,1272.9835663800402,851.0
South East,1232.9274593959512,767.0
East,4171.962100245413,1522.0
East Midlands,2902.140857999251,1653.0
London,1254.8437668140614,2311.0
East,2094.779627201199,363.0
Yorkshire and the Humber,1275.9006379569382,762.0
East Midlands,4029.6435931060323,2320.0
East,1415.3847882980351,1876.0
South East,1615.989733982765,518.0
East,2914.757306107156,449.0
East,2457.5507386902786,1537.0
South East,2741.9422442862497,1351.0
London,2921.954430498314,5040.0
South East,2967.5358673577616,952.0
South East,1684.309469838891,1891.0
South West,5183.328962158112,2652.0
Yorkshire and the Humber,2093.463122892469,6730.0
South East,1109.076632460307,844.0
North West,1951.6077650805546,2900.0
Yorkshire and the Humber,1369.8617068522904,736.0
London,2122.8725365305363,574.0
North West,1991.4795710003746,471.0
East,2285.243564761474,1897.0
South West,1869.807409142001,3834.0
South East,1287.1302524490397,927.0
South East,4133.5046084675905,4221.0
Yorkshire and the Humber,2294.184881978269,12944.0
South East,2398.4474053952795,1255.0
East,3649.166794679655,4682.0
East,4805.8038852578175,3341.0
South West,3486.6523791682284,706.0
London,2087.423847883102,1073.0
South East,2804.7459160734356,757.0
London,2695.185350318471,2349.0
North East,1654.9058355189209,1221.0
South East,1495.1500374672164,1320.0
East,2019.8548707381044,2285.0
North East,5574.6227988010505,2106.0
London,1950.322942183349,544.0
East,3316.2689383684046,2854.0
North West,2351.5258523791686,1626.0
Yorkshire and the Humber,1875.1306575496442,828.0
London,2317.7045054327464,3033.0
South East,1200.3683589359312,512.0
North West,875.0895239355812,679.0
South East,2793.28388909704,2360.0
East Midlands,2951.052697314133,2668.0
North West,970.0165016663743,356.0
East Midlands,4277.194276882728,692.0
South East,1769.8962907455975,1995.0
North West,4277.412242412889,5851.0
South East,4106.410828025478,574.0
East,1033.4900330447774,652.0
South East,1986.8381978269017,1968.0
South West,1992.0160921693514,479.0
South West,3376.182811914575,1032.0
East,1953.8767609591607,583.0
North West,3313.9372892469096,12224.0
London,1827.981517854915,1694.0
London,3468.337186212065,1149.0
East,3318.1180783995396,2898.0
London,1438.068527538404,1718.0
North West,3724.47328587486,892.0
South East,1282.7846839954923,518.0
South East,1060.9128270825186,766.0
North West,1657.9068658673662,938.0
Yorkshire and the Humber,2245.628793555639,920.0
East,2372.813150992881,811.0
North West,3294.2579992506553,2371.0
West Midlands,963.3360023717014,1298.0
South West,5665.27740726864,3058.0
East Midlands,3215.8742881228927,1142.0
South East,2630.774344323717,6903.0
South East,4178.051511381539,1237.0
South West,3440.6836549269383,3296.0
East,2501.5807314905314,585.0
South West,2513.7739156175858,3372.0
London,1751.3031566129634,1523.0
East,4243.472726435413,2464.0
London,1602.586724032596,2264.0
North West,1404.0707131675392,842.0
North West,2044.0904739602847,2121.0
North East,1778.2645934807047,2531.0
East Midlands,2824.2826508616263,1311.0
East Midlands,1262.651969087405,1728.0
South East,1783.4519857624578,1288.0
South West,4398.954093293369,554.0
South West,3594.5954383664293,1753.0
North West,1939.2124203821654,2257.0
East,2788.222133757962,600.0
South East,1612.5338047958035,608.0
South East,2072.644370550768,946.0
East Midlands,1830.944960659423,1491.0
South West,2480.2982671412515,922.0
South West,1821.9935369052077,2511.0
East,4009.7105938553773,885.0
West Midlands,1864.9718808542525,799.0
South West,1709.9168789808919,3452.0
London,1464.854018358936,1154.0
East,2772.870101161484,597.0
South West,5180.464504549025,2565.0
South West,2773.7014874711426,1418.0
South West,3261.206797627298,3377.0
North West,2262.218536491706,505.0
South East,2889.1166073435743,2151.0
South East,1872.9088984638443,529.0
East Midlands,3762.490956824936,2978.0
London,1377.086305732484,681.0
East,2099.722742600225,3169.0
East Midlands,1908.332034469839,723.0
London,3131.915867366055,979.0
East,2437.241391907082,1703.0
London,1966.6966935181717,2288.0
London,2318.228550018734,575.0
London,4969.058345822406,721.0
East,1981.0604875624067,3076.0
London,1204.3605169686386,2663.0
North West,1971.0567253653055,7398.0
East,2521.122684865275,560.0
South East,1738.1810522469343,4995.0
South West,3280.0849037522717,824.0
South West,3116.0549363057326,1223.0
London,2034.0170944173847,2081.0
Yorkshire and the Humber,2822.514506804172,1216.0
London,1594.7480057725995,2741.0
North West,1391.2772592833321,326.0
East Midlands,3350.9704664668416,1084.0
South West,4666.24131697265,1060.0
East,2858.834368499758,2643.0
West Midlands,3074.1265174222563,1214.0
East Midlands,1570.1453353315849,827.0
South West,2531.6925721243915,1789.0
South West,2771.0875889846384,1362.0
North West,1947.7033439490447,2579.0
South East,2069.767141251405,2236.0
East Midlands,3237.784704008993,471.0
North East,1173.01972241541,581.0
West Midlands,1050.7863833035192,820.0
London,3498.0802641438745,4523.0
North West,1414.0025599383644,425.0
South East,1934.1466926392786,2134.0
West Midlands,2379.321524915699,1026.0
East Midlands,4347.5545803671785,731.0
West Midlands,2287.1109685275387,910.0
South East,3902.344876358187,618.0
East,3310.0064537279877,518.0
West Midlands,2498.188881603597,1112.0
South West,3530.186727238666,1194.0
North East,1484.937915199188,3191.0
Yorkshire and the Humber,3115.180151742226,1090.0
East Midlands,3368.1222787890174,1272.0
East,1254.3639165746793,379.0
South West,2859.428840389659,770.0
West Midlands,1705.224203821656,4425.0
East Midlands,3350.449779670649,1841.0
East,4205.518255901086,2564.0
North West,2648.4810790558263,1403.0
East Midlands,6918.387032492163,1324.0
East Midlands,3834.4858748594984,508.0
East Midlands,2638.4497299587847,1414.0
London,1972.742890530627,549.0
East,1257.1512082048657,425.0
South East,1981.7644959898817,1137.0
South West,2545.8301704758337,3111.0
Yorkshire and the Humber,2580.5369520419636,588.0
London,1859.065380292244,457.0
South West,2715.6289906834886,4064.0
South East,2217.03511614837,500.0
East,2585.6881884600975,1152.0
London,1702.611858373923,5995.0
East,3451.6346657187287,2044.0
East,2886.6129824287623,1563.0
Yorkshire and the Humber,3430.508767328588,1107.0
East,2577.6144466332016,1312.0
South West,3877.8251797360754,5895.0
East,1625.4917169882156,451.0
South East,2930.1135971545577,1728.0
South West,1251.7238851813615,494.0
West Midlands,1949.0878985338786,1247.0
East Midlands,2371.3075159808277,1791.0
