RegName,energy_cost,weight
North West,3097.1000000000004,1574.0
South West,1394.13,597.0
London,843.7,1612.0
Yorkshire and the Humber,1133.2,687.0
East,1328.53,363.0
East Midlands,1155.54,788.0
South East,1487.02,608.0
South East,924.47,591.0
South West,2307.69,1607.0
South West,1193.73,550.0
South East,1948.5500000000002,1740.0
London,1190.91,1468.0
East,980.93,1494.0
East,2565.8999999999996,5225.0
London,924.9300000000001,3771.0
London,1195.4700000000003,2271.0
South West,1736.3500000000004,2312.0
London,1530.4500000000003,683.0
South East,3007.4799999999996,690.0
North East,2201.62,911.0
West Midlands,1193.0800000000002,1210.0
East,3357.0699999999997,1114.0
Yorkshire and the Humber,688.25,391.0
South East,1897.56,1462.0
East Midlands,4077.6900000000005,2114.0
London,1082.97,771.0
Yorkshire and the Humber,1947.86,4312.0
Yorkshire and the Humber,1175.2,706.0
East,1087.2,5827.0
South East,1407.8600000000001,1646.0
South East,2475.11,678.0
South East,1610.5099999999998,776.0
Yorkshire and the Humber,1068.8400000000001,677.0
South East,4216.61,1631.0
East Midlands,2468.24,1716.0
East,1529.9899999999998,674.0
South East,3171.37,1338.0
South East,1804.3000000000002,1897.0
West Midlands,607.88,780.0
East,1107.53,1105.0
North East,1389.6100000000001,498.0
South East,907.6899999999999,991.0
South East,2084.88,561.0
South West,2563.85,1375.0
South East,4678.46,1826.0
South West,1060.3200000000002,1278.0
East Midlands,1350.25,1906.0
East Midlands,2101.26,4318.0
East Midlands,1263.4900000000002,1334.0
South West,2305.54,2836.0
South East,1095.95,4952.0
Yorkshire and the Humber,781.4200000000001,364.0
East,1335.85,1628.0
South East,1258.24,1472.0
London,826.55,1220.0
South West,978.54,833.0
South East,2908.41,3410.0
South East,950.12,3316.0
South East,983.16,1072.0
South West,2934.45,1615.0
Yorkshire and the Humber,749.35,1170.0
East Midlands,1030.38,750.0
London,1030.37,1070.0
South West,1292.5,2802.0
East,1862.98,1579.0
South East,1316.71,5922.0
North West,1014.4599999999999,649.0
South East,774.02,1335.0
South East,2258.75,1331.0
London,826.99,5325.0
North West,846.26,468.0
North West,1340.8300000000002,504.0
North West,1292.42,5635.0
East Midlands,1332.73,678.0
East,816.8399999999999,900.0
London,1012.75,621.0
East,890.06,920.0
South East,828.66,306.0
West Midlands,1027.05,894.0
East,1228.6999999999998,2269.0
London,1280.83,487.0
South West,1496.05,603.0
South West,1862.88,5882.0
London,1990.86,1334.0
North West,1080.07,1095.0
East,1910.3,1320.0
South West,992.3,839.0
Yorkshire and the Humber,1268.23,1433.0
North West,851.09,468.0
Yorkshire and the Humber,2483.5499999999997,2551.0
East Midlands,1137.42,4558.0
London,892.0799999999999,1675.0
South East,4144.639999999999,1537.0
Yorkshire and the Humber,1179.18,365.0
West Midlands,713.2099999999999,2243.0
North West,800.45,457.0
North East,1154.25,834.0
South East,1395.5500000000002,1627.0
South East,1344.62,955.0
South East,769.15,730.0
East,1613.9,2586.0
London,1673.3100000000002,401.0
South West,1912.6000000000001,1355.0
East Midlands,2224.3199999999997,1590.0
Yorkshire and the Humber,2151.96,4968.0
Yorkshire and the Humber,2223.05,365.0
East,616.99,521.0
London,1338.74,1624.0
South East,1160.5700000000002,1310.0
South West,829.3599999999999,1286.0
South West,2596.3900000000003,917.0
South East,1374.22,1820.0
South West,3289.8099999999995,2345.0
Yorkshire and the Humber,1287.1499999999999,403.0
East,2010.04,3715.0
North West,2071.76,1585.0
South East,1279.67,1370.0
South West,1733.5500000000002,2880.0
London,1074.71,1567.0
North East,646.6500000000001,362.0
Yorkshire and the Humber,2153.58,777.0
East Midlands,1315.96,560.0
South West,691.4200000000001,471.0
London,882.4,702.0
London,989.78,604.0
London,724.8900000000001,1480.0
East,1471.57,825.0
South East,969.1500000000001,427.0
West Midlands,956.96,3746.0
North East,2181.61,2152.0
East,1818.98,499.0
North West,938.94,852.0
South East,1074.62,544.0
East,2519.54,5579.0
Yorkshire and the Humber,876.1,1003.0
Yorkshire and the Humber,1932.19,1201.0
Yorkshire and the Humber,1580.5100000000002,366.0
South East,824.61,510.0
South East,1041.79,847.0
South West,3360.16,3761.0
London,1642.27,1420.0
East,5605.96,852.0
South East,1571.29,675.0
East Midlands,1888.62,803.0
