RegName,energy_cost,weight,aagph1819
South Lanarkshire,1948.14,400.66,
Shetland Islands,8197.488,38.82,
Fife,7233.714000000001,417.42,
Orkney Islands,1704.96,40.48,
Stirling,1387.818,185.98,
Na h-Eileanan Siar,3126.114,52.83,
Aberdeenshire,8197.488,472.26,
Angus,3780.558,245.99,
Highland,4199.76,334.34,
Shetland Islands,6303.33,35.94,
East Lothian,5332.374000000001,191.06,
"Edinburgh, City of",2360.412,341.78,
Stirling,7641.072,165.48,
North Ayrshire,6500.394000000001,318.72,
Aberdeenshire,1009.3690999999999,404.03,
Fife,8197.488,417.42,
Argyll and Bute,3100.536,158.99,
Dundee City,3223.512,245.91,
Aberdeen City,2921.616,341.67,
Dundee City,2037.4740000000004,250.09,
"Edinburgh, City of",1387.818,351.5,
Argyll and Bute,4603.59,194.66,
Dumfries and Galloway,1847.0880000000002,272.12,
Aberdeenshire,6136.38,399.05,
Argyll and Bute,3168.9539999999997,163.4,
West Lothian,5092.5960000000005,356.03,
Orkney Islands,4983.4800000000005,49.6,
Highland,4695.192000000001,419.82,
Aberdeen City,1009.3690999999999,332.23,
Perth and Kinross,8197.488,234.56,
Argyll and Bute,2136.7619999999997,196.11,
West Dunbartonshire,1056.6440400000001,211.6,
South Ayrshire,6554.826000000001,238.38,
Na h-Eileanan Siar,5743.89,51.53,
Angus,6497.874,263.94,
Shetland Islands,2005.9740000000004,46.81,
Argyll and Bute,5918.022000000001,182.15,
Falkirk,1593.9540000000002,344.61,
Argyll and Bute,1387.818,167.71,
Shetland Islands,7390.710000000001,36.07,
Na h-Eileanan Siar,1788.1200000000001,51.18,
Orkney Islands,6654.366,47.24,
South Lanarkshire,1580.8500000000001,485.13,
North Ayrshire,2584.566,330.6,
Stirling,8197.488,140.96,
Stirling,4635.594000000001,176.85,
West Dunbartonshire,2054.862,229.06,
Aberdeenshire,6270.696,432.9,
Falkirk,1682.028,370.82,
Shetland Islands,8197.488,38.82,
Aberdeen City,1797.0660000000003,341.67,
Orkney Islands,1387.818,51.76,
Shetland Islands,6853.194,34.01,
Glasgow City,1387.818,461.49,
Argyll and Bute,6233.652000000001,168.2,
Dumfries and Galloway,6441.93,260.5,
Shetland Islands,2583.936,35.94,
Highland,8197.488,382.74,
Aberdeenshire,2571.588,485.38,
West Lothian,4045.4100000000003,291.63,
Orkney Islands,3417.426,48.43,
Glasgow City,1387.818,555.41,
Shetland Islands,2628.414,39.8,
"Edinburgh, City of",1387.818,385.64,
Orkney Islands,8197.488,47.24,
Aberdeenshire,3450.06,385.46,
North Lanarkshire,1451.3220000000003,395.11,
Na h-Eileanan Siar,4184.892000000001,47.89,
Clackmannanshire,1539.2700000000002,104.41,
Fife,4990.032,387.92,
South Lanarkshire,1616.508,395.2,
Glasgow City,1702.566,398.5,
Na h-Eileanan Siar,8197.488,45.14,
Aberdeenshire,3236.364,391.45,
Shetland Islands,4114.71,38.82,
Highland,5634.9,409.09,
Midlothian,4651.470000000001,162.25,
Shetland Islands,4104.504000000001,35.94,
Argyll and Bute,8197.488,182.15,
Aberdeenshire,4144.068,413.48,
"Edinburgh, City of",1784.0880000000002,452.69,
Orkney Islands,3948.39,43.74,
Orkney Islands,2997.342,46.27,
East Dunbartonshire,1609.7040000000002,235.29,
South Lanarkshire,5946.4980000000005,420.52,
Fife,2320.47,469.13,
Na h-Eileanan Siar,6201.648,51.53,
Argyll and Bute,1578.2040000000002,186.74,
East Ayrshire,8197.488,170.44,
Dumfries and Galloway,4810.482,221.27,
South Ayrshire,7477.776,227.69,
Dundee City,2570.9579999999996,245.91,
Na h-Eileanan Siar,2747.484,53.94,
Glasgow City,2313.288,375.68,
